Count,Name,Color,Contents,ContentsRTF,Hyperlink,Layer,Linetype,Linetype Scale,Lineweight,Plot Style,Position X,Position Y,Position Z,Rotation,ShowBorders,Width
1,MText,blue,Structure - (72)\P0.00mm\P-1.66m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (72)\par 0.00mm\par -1.66m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799082.33,2423727.83,0.00,0.00,True,15.47
1,MText,blue,Structure - (69)\P0.00mm\P-1.42m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (69)\par 0.00mm\par -1.42m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799103.21,2423756.84,0.00,0.00,True,15.47
1,MText,blue,Structure - (70)\P0.00mm\P-1.47m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (70)\par 0.00mm\par -1.47m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799110.95,2423751.85,0.00,0.00,True,15.47
1,MText,blue,Structure - (55)\P0.00mm\P-1.74m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (55)\par 0.00mm\par -1.74m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799021.57,2423804.66,0.00,0.00,True,15.47
1,MText,blue,Structure - (56)\P0.00mm\P-1.84m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (56)\par 0.00mm\par -1.84m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799044.09,2423803.95,0.00,0.00,True,15.47
1,MText,blue,Structure - (53)\P0.00mm\P-1.54m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (53)\par 0.00mm\par -1.54m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798976.36,2423807.61,0.00,0.00,True,15.47
1,MText,blue,Structure - (54)\P0.00mm\P-1.65m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (54)\par 0.00mm\par -1.65m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798999.07,2423804.87,0.00,0.00,True,15.47
1,MText,blue,Structure - (60)\P0.00mm\P-1.41m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (60)\par 0.00mm\par -1.41m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799090.60,2423803.01,0.00,0.00,True,15.47
1,MText,blue,Structure - (61)\P0.00mm\P-1.43m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (61)\par 0.00mm\par -1.43m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799098.33,2423803.01,0.00,0.00,True,15.47
1,MText,blue,Structure - (57)\P0.00mm\P-1.90m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (57)\par 0.00mm\par -1.90m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799067.96,2423803.03,0.00,0.00,True,15.47
1,MText,blue,Structure - (59)\P0.00mm\P-1.31m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (59)\par 0.00mm\par -1.31m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799071.25,2423803.04,0.00,0.00,True,15.47
1,MText,blue,Structure - (74)\P0.00mm\P-1.88m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (74)\par 0.00mm\par -1.88m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799032.63,2423720.87,-5.42,0.00,True,15.47
1,MText,blue,Structure - (88)\P0.00mm\P-1.73m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (88)\par 0.00mm\par -1.73m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799089.77,2423670.99,0.00,0.00,True,15.47
1,MText,blue,Structure - (90)\P0.00mm\P-1.32m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (90)\par 0.00mm\par -1.32m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799064.24,2423666.43,0.00,0.00,True,15.47
1,MText,blue,Structure - (86)\P0.00mm\P-1.58m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (86)\par 0.00mm\par -1.58m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799083.92,2423648.72,0.00,0.00,True,15.47
1,MText,blue,Structure - (87)\P0.00mm\P-1.66m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (87)\par 0.00mm\par -1.66m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799097.50,2423650.32,0.00,0.00,True,15.47
1,MText,blue,Structure - (96)\P0.00mm\P-1.40m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (96)\par 0.00mm\par -1.40m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798998.10,2423591.31,0.00,0.00,True,15.47
1,MText,blue,Structure - (45)\P-0.97mm\P???m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (45)\par -0.97mm\par ???m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799049.85,2423859.09,-3.18,0.00,True,15.47
1,MText,blue,Structure - (91)\P0.00mm\P-1.37m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (91)\par 0.00mm\par -1.37m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799053.90,2423684.24,0.00,0.00,True,15.47
1,MText,blue,Structure - (95)\P0.00mm\P-1.31m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (95)\par 0.00mm\par -1.31m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799005.20,2423626.29,0.00,0.00,True,15.47
1,MText,blue,Structure - (78)\P0.00mm\P-1.33m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (78)\par 0.00mm\par -1.33m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799009.23,2423697.14,0.00,0.00,True,15.47
1,MText,blue,Structure - (79)\P0.00mm\P-1.45m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (79)\par 0.00mm\par -1.45m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799010.01,2423667.15,0.00,0.00,True,15.47
1,MText,blue,Structure - (75)\P0.00mm\P-1.96m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (75)\par 0.00mm\par -1.96m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799014.82,2423720.54,0.00,0.00,True,15.47
1,MText,blue,Structure - (76)\P0.00mm\P-2.03m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (76)\par 0.00mm\par -2.03m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799010.51,2423745.60,0.00,0.00,True,15.47
1,MText,blue,Structure - (83)\P0.00mm\P-1.41m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (83)\par 0.00mm\par -1.41m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799047.12,2423644.53,-4.21,0.00,True,15.47
1,MText,blue,Structure - (85)\P0.00mm\P-1.49m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (85)\par 0.00mm\par -1.49m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799065.62,2423646.00,-4.49,0.00,True,15.47
1,MText,blue,Structure - (80)\P0.00mm\P-1.53m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (80)\par 0.00mm\par -1.53m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799024.80,2423642.21,0.00,0.00,True,15.47
1,MText,blue,Structure - (81)\P0.00mm\P-1.22m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (81)\par 0.00mm\par -1.22m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799007.72,2423639.69,0.00,0.00,True,15.47
1,MText,blue,Structure - (52)\P0.00mm\P-1.46m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (52)\par 0.00mm\par -1.46m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798959.26,2423811.68,0.00,0.00,True,15.47
1,MText,blue,Structure - (20)\P0.00mm\P-2.09m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (20)\par 0.00mm\par -2.09m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799050.80,2423844.88,0.00,0.00,True,15.47
1,MText,blue,Structure - (21)\P0.00mm\P-2.18m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (21)\par 0.00mm\par -2.18m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799061.39,2423821.26,-4.04,0.00,True,15.47
1,MText,blue,Structure - (18)\P0.00mm\P-1.90m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (18)\par 0.00mm\par -1.90m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799033.46,2423874.34,0.00,0.00,True,15.47
1,MText,blue,Structure - (19)\P0.00mm\P-2.00m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (19)\par 0.00mm\par -2.00m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799049.85,2423859.09,0.00,0.00,True,15.47
1,MText,blue,Structure - (25)\P0.00mm\P-2.54m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (25)\par 0.00mm\par -2.54m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799063.17,2423750.55,0.00,0.00,True,15.47
1,MText,blue,Structure - (26)\P0.00mm\P-2.64m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (26)\par 0.00mm\par -2.64m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799061.68,2423724.57,-5.05,0.00,True,15.47
1,MText,blue,Structure - (23)\P0.00mm\P-2.36m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (23)\par 0.00mm\par -2.36m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799064.60,2423790.61,0.00,0.00,True,15.47
1,MText,blue,Structure - (24)\P0.00mm\P-2.46m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (24)\par 0.00mm\par -2.46m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799056.62,2423762.64,0.00,0.00,True,15.47
1,MText,blue,Structure - (12)\P0.00mm\P-1.36m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (12)\par 0.00mm\par -1.36m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798947.52,2423948.88,0.00,0.00,True,15.47
1,MText,blue,Structure - (13)\P0.00mm\P-1.44m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (13)\par 0.00mm\par -1.44m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798960.84,2423941.56,0.00,0.00,True,15.47
1,MText,blue,Structure - (10)\P0.00mm\P-1.42m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (10)\par 0.00mm\par -1.42m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798905.22,2423927.91,0.00,0.00,True,15.47
1,MText,blue,Structure - (11)\P0.00mm\P-1.27m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (11)\par 0.00mm\par -1.27m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798934.39,2423954.46,0.00,0.00,True,15.47
1,MText,blue,Structure - (16)\P0.00mm\P-1.74m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (16)\par 0.00mm\par -1.74m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799025.40,2423905.69,0.00,0.00,True,15.47
1,MText,blue,Structure - (17)\P0.00mm\P-1.82m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (17)\par 0.00mm\par -1.82m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799028.23,2423894.26,0.00,0.00,True,15.47
1,MText,blue,Structure - (14)\P0.00mm\P-1.56m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (14)\par 0.00mm\par -1.56m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798987.47,2423930.06,0.00,0.00,True,15.47
1,MText,blue,Structure - (15)\P0.00mm\P-1.64m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (15)\par 0.00mm\par -1.64m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799002.66,2423924.46,-3.96,0.00,True,15.47
1,MText,blue,Structure - (27)\P0.00mm\P-2.69m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (27)\par 0.00mm\par -2.69m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799060.61,2423707.19,0.00,0.00,True,15.47
1,MText,blue,Structure - (44)\P0.00mm\P-1.54m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (44)\par 0.00mm\par -1.54m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799076.99,2423868.66,0.00,0.00,True,15.47
1,MText,blue,Structure - (46)\P0.00mm\P-1.27m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (46)\par 0.00mm\par -1.27m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799046.21,2423819.82,0.00,0.00,True,15.47
1,MText,blue,Structure - (41)\P0.00mm\P-1.27m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (41)\par 0.00mm\par -1.27m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799018.59,2423853.52,0.00,0.00,True,15.47
1,MText,blue,Structure - (43)\P0.00mm\P-1.45m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (43)\par 0.00mm\par -1.45m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799055.41,2423860.35,0.00,0.00,True,15.47
1,MText,blue,Structure - (50)\P0.00mm\P-1.27m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (50)\par 0.00mm\par -1.27m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798916.79,2423813.63,0.00,0.00,True,15.47
1,MText,blue,Structure - (51)\P0.00mm\P-1.37m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (51)\par 0.00mm\par -1.37m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798938.70,2423812.12,0.00,0.00,True,15.47
1,MText,blue,Structure - (48)\P0.00mm\P-1.46m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (48)\par 0.00mm\par -1.46m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799083.77,2423840.04,0.00,0.00,True,15.47
1,MText,blue,Structure - (49)\P0.00mm\P-1.51m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (49)\par 0.00mm\par -1.51m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799096.31,2423842.27,0.00,0.00,True,15.47
1,MText,blue,Structure - (32)\P0.00mm\P-1.27m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (32)\par 0.00mm\par -1.27m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798993.06,2423917.73,0.00,0.00,True,15.47
1,MText,blue,Structure - (34)\P0.00mm\P-1.27m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (34)\par 0.00mm\par -1.27m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799027.06,2423940.30,0.00,0.00,True,15.47
1,MText,blue,Structure - (28)\P0.00mm\P-1.27m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (28)\par 0.00mm\par -1.27m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798946.11,2423939.38,0.00,0.00,True,15.47
1,MText,blue,Structure - (30)\P0.00mm\P-1.27m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (30)\par 0.00mm\par -1.27m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,798963.17,2423967.35,0.00,0.00,True,15.47
1,MText,blue,Structure - (39)\P0.00mm\P-1.46m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (39)\par 0.00mm\par -1.46m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799040.86,2423898.30,0.00,0.00,True,15.47
1,MText,blue,Structure - (40)\P0.00mm\P-1.52m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (40)\par 0.00mm\par -1.52m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799054.20,2423906.91,0.00,0.00,True,15.47
1,MText,blue,Structure - (35)\P0.00mm\P-1.34m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (35)\par 0.00mm\par -1.34m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799019.79,2423932.58,0.00,0.00,True,15.47
1,MText,blue,Structure - (37)\P0.00mm\P-1.27m\P0.00m2,{\rtf1\ansi{\fonttbl{\f0\fnil\fcharset0 Arial;}}
{\colortbl\red0\green0\blue255;}
\pard\plain\f0\cf0\fs48 Structure - (37)\par 0.00mm\par -1.27m\par 0.00m2\par },,0,Continuous,1.00,ByLineWeight Default,Color_5,799000.56,2423886.01,0.00,0.00,True,15.47
